index,status,title,slug,sku,verificationStatus,managedImageCount,legacyImageUrlCount,managedImageUrls,legacyImageUrls,sourceUrl
26,MANAGED_MULTI_REVIEW,Bluetooth Low Energy Handheld Reader,bluetooth-low-energy-handheld-reader,LID-710,UNVERIFIED,3,4,https://cdn.sanity.io/images/9b5twpc8/production/b85239d4c6ff98803dda9e35fe1b10bf63e21f47-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fcb5e53ea413de8c822377d861c162d07d107477-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ba1175af626710624e3a01d6e68f8123ad974219-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/b85239d4c6ff98803dda9e35fe1b10bf63e21f47-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fcb5e53ea413de8c822377d861c162d07d107477-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ba1175af626710624e3a01d6e68f8123ad974219-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Bluetooth-reader-600x600.png,https://www.kentscientific.com/products/bluetooth-low-energy-handheld-reader/
27,MANAGED_MULTI_REVIEW,Cannula Adapter,cannula-adapter,3468ADH,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/6b279cfc8e7b70cfc31daec2031f186dccb17b0d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/48e24f4b27b41f64b2399b87fba003bf7e3fee23-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/43eef70cd96e9bfc895d061d61dac7bfe08c7974-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/315bc157f7cfc3037780183b98f10080aa04ff3c-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/6b279cfc8e7b70cfc31daec2031f186dccb17b0d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/48e24f4b27b41f64b2399b87fba003bf7e3fee23-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/43eef70cd96e9bfc895d061d61dac7bfe08c7974-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/315bc157f7cfc3037780183b98f10080aa04ff3c-100x100.png,https://www.kentscientific.com/products/cannula-adapter/
28,MANAGED_MULTI_REVIEW,Castroviejo Needle Holder Serrated,castroviejo-needle-holder-serrated,INS600137,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/658bb0ad4099d5951734bc817e7f6689c628c637-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a2075e2e5a92248984cba05d4894f7b8b2d7dfcb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3568ca5eb5a6e42f54c2efbc902eadaf67090fc0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/a13100b35209fcc1f34e1ca8ec3d70a6e106fc31-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/658bb0ad4099d5951734bc817e7f6689c628c637-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a2075e2e5a92248984cba05d4894f7b8b2d7dfcb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3568ca5eb5a6e42f54c2efbc902eadaf67090fc0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/a13100b35209fcc1f34e1ca8ec3d70a6e106fc31-100x100.png,https://www.kentscientific.com/products/castroviejo-needle-holder-serrated/
29,MANAGED_MULTI_REVIEW,CODA® Animal Holders,coda-animal-holders,HLD-ML,UNVERIFIED,3,10,https://cdn.sanity.io/images/9b5twpc8/production/3031ac81c7ff714ebe85ef59ff3373ede813e900-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/3031ac81c7ff714ebe85ef59ff3373ede813e900-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-small-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-medium-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-large-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-small-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-medium-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-large-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-xlarge-1-600x600.png,https://www.kentscientific.com/products/coda-animal-holders/
30,MANAGED_MULTI_REVIEW,CODA® Cuff Storage Container,coda-cuff-storage-container,CODA-CSC,UNVERIFIED,6,6,https://cdn.sanity.io/images/9b5twpc8/production/fca1a5086a784fa123f9aabc84d8b8a32e435088-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/71324bf30b1b33edae07d0298154764e86f34eaf-721x700.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ada0e04208c19686b6e64d43d36e666309fda5af-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/fca1a5086a784fa123f9aabc84d8b8a32e435088-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/71324bf30b1b33edae07d0298154764e86f34eaf-721x700.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ada0e04208c19686b6e64d43d36e666309fda5af-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png,https://www.kentscientific.com/products/coda-cuff-storage-container/
31,MANAGED_MULTI_REVIEW,CODA® Data Acquisition Software,coda-data-acquisition-software,CODA-PCS42,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/18633d4ee873ac326604b8c85aa251f2eb8aeb25-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/18633d4ee873ac326604b8c85aa251f2eb8aeb25-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/46c17bdf2e104007c99ed9de18a49153da432fe1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png,https://www.kentscientific.com/products/coda-data-acquisition-software/
32,MANAGED_MULTI_REVIEW,CODA® High Throughput Cuff Kits,coda-high-throughput-cuff-kits,MSE-CUFFKIT,UNVERIFIED,11,15,https://cdn.sanity.io/images/9b5twpc8/production/71c388e8c7edd0a6942d43c7b13ad7dc713979c4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b0b9e5a52490f1ea4e8025723fd10553e3db495b-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/139ac3048ea8f63411c3995d7bec8312adbc700d-654x638.webp | https://cdn.sanity.io/images/9b5twpc8/production/77af594cff1228a330f1446f4910e0f84ec25766-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/412702cf015bfe2121798556d996f29d6aadf157-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/9faead513f11fd9e23d89b8588aef6ae66ab2782-672x601.webp | https://cdn.sanity.io/images/9b5twpc8/production/8b3d13094fd975de14988396c5d1112ed3b7cccc-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d7e85acc0283b08891f74f32eb1625df53a6c43a-672x612.webp,https://cdn.sanity.io/images/9b5twpc8/production/71c388e8c7edd0a6942d43c7b13ad7dc713979c4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/19238c4e54fc3882f869827674b7d80d31ff8e9f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b0b9e5a52490f1ea4e8025723fd10553e3db495b-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/139ac3048ea8f63411c3995d7bec8312adbc700d-654x638.webp | https://cdn.sanity.io/images/9b5twpc8/production/77af594cff1228a330f1446f4910e0f84ec25766-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/412702cf015bfe2121798556d996f29d6aadf157-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/9faead513f11fd9e23d89b8588aef6ae66ab2782-672x601.webp | https://cdn.sanity.io/images/9b5twpc8/production/8b3d13094fd975de14988396c5d1112ed3b7cccc-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d7e85acc0283b08891f74f32eb1625df53a6c43a-672x612.webp | https://www.kentscientific.com/wp-content/uploads/2025/09/MSE-CUFFKIT_cuffs_only_labeled-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-2-600x600.png,https://www.kentscientific.com/products/coda-high-throughput-cuff-kits/
33,MANAGED_MULTI_REVIEW,CODA® High Throughput Occlusion Cuffs,coda-high-throughput-occlusion-cuffs,N/A,UNVERIFIED,3,8,https://cdn.sanity.io/images/9b5twpc8/production/2d161ece650e2284c62b807911bde18110221f33-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/4ba5c0ddd6551d4f7f076eaf3cc507d604e8a6ec-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/a9ce4b5dda85bf0bdb5c9aea2608a7bde67e8137-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/2d161ece650e2284c62b807911bde18110221f33-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/4ba5c0ddd6551d4f7f076eaf3cc507d604e8a6ec-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/a9ce4b5dda85bf0bdb5c9aea2608a7bde67e8137-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/OCC-XS_cuff_only-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/OCC-S_cuff_only-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/OCC-M_cuff_only-2-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/OCC-L_cuff_only-2-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/OCC-XL_cuff_only-600x600.png,https://www.kentscientific.com/products/coda-high-throughput-occlusion-cuffs/
34,MANAGED_MULTI_REVIEW,CODA® High Throughput System,coda-high-throughput-system,CODA-HT2,UNVERIFIED,7,8,https://cdn.sanity.io/images/9b5twpc8/production/7a19f18f85e4d55363cfa1757cc0dcd8e93ec87a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c8baf521b135845420e8a38c083d32a7eee0f104-300x216.jpg | https://cdn.sanity.io/images/9b5twpc8/production/e65a138f65e3b8f6d6f74856dcbc01702e58ecaf-300x175.jpg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://cdn.sanity.io/images/9b5twpc8/production/7a19f18f85e4d55363cfa1757cc0dcd8e93ec87a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c8baf521b135845420e8a38c083d32a7eee0f104-300x216.jpg | https://cdn.sanity.io/images/9b5twpc8/production/e65a138f65e3b8f6d6f74856dcbc01702e58ecaf-300x175.jpg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png | https://www.kentscientific.com/wp-content/uploads/2025/09/CODA-High-Throughput-1-600x600.png,https://www.kentscientific.com/products/coda-high-throughput-system/
35,MANAGED_MULTI_REVIEW,CODA® High Throughput VPR Cuffs,coda-high-throughput-vpr-cuffs,N/A,UNVERIFIED,4,8,https://cdn.sanity.io/images/9b5twpc8/production/295ce0a4977bed4c3464ab0893a4b3edd6354243-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a9ce4b5dda85bf0bdb5c9aea2608a7bde67e8137-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c1a7f700b0f5522fe48fcf18fc90f7d3a5d85276-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/4ba5c0ddd6551d4f7f076eaf3cc507d604e8a6ec-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/295ce0a4977bed4c3464ab0893a4b3edd6354243-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a9ce4b5dda85bf0bdb5c9aea2608a7bde67e8137-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c1a7f700b0f5522fe48fcf18fc90f7d3a5d85276-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/4ba5c0ddd6551d4f7f076eaf3cc507d604e8a6ec-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/VPR-S_cuff_only-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/VPR-M_cuff_only-2-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/VPR-L_cuff_only-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/VPR-XL_cuff_only-600x600.png,https://www.kentscientific.com/products/coda-high-throughput-vpr-cuffs/
36,MANAGED_MULTI_REVIEW,CODA® Monitor,coda-monitor,CODA-M1,UNVERIFIED,8,8,https://cdn.sanity.io/images/9b5twpc8/production/e5719e22712d9219ea41890f715242c1b1dc5cf9-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e20e97c370d1a6432fccec898198499b69295d72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/5567d4773dc1ad17b4a1d112365fa99f8087c54f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c8baf521b135845420e8a38c083d32a7eee0f104-300x216.jpg | https://cdn.sanity.io/images/9b5twpc8/production/e65a138f65e3b8f6d6f74856dcbc01702e58ecaf-300x175.jpg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://cdn.sanity.io/images/9b5twpc8/production/e5719e22712d9219ea41890f715242c1b1dc5cf9-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e20e97c370d1a6432fccec898198499b69295d72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/5567d4773dc1ad17b4a1d112365fa99f8087c54f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c8baf521b135845420e8a38c083d32a7eee0f104-300x216.jpg | https://cdn.sanity.io/images/9b5twpc8/production/e65a138f65e3b8f6d6f74856dcbc01702e58ecaf-300x175.jpg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://www.kentscientific.com/products/coda-monitor/
37,MANAGED_MULTI_REVIEW,CODA® Monitor Animal Holders,nose-cone-animal-holders-with-stand,HLD-ML-T,UNVERIFIED,6,13,https://cdn.sanity.io/images/9b5twpc8/production/ef8c1fb0a6f80794dbcd54a6215924622de582f0-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3031ac81c7ff714ebe85ef59ff3373ede813e900-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/9600a7330837546d4af5794ce381c9184f82f754-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ea6e00c62600a0475c5f6339d0e772b599393638-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/ef8c1fb0a6f80794dbcd54a6215924622de582f0-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3031ac81c7ff714ebe85ef59ff3373ede813e900-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/9600a7330837546d4af5794ce381c9184f82f754-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6555665888dc95204e95ff3d497d264af237c8eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ea6e00c62600a0475c5f6339d0e772b599393638-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-small-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-medium-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-mouse-large-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-small-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-medium-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-large-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/holder-rat-xlarge-1-600x600.png,https://www.kentscientific.com/products/nose-cone-animal-holders-with-stand/
38,MANAGED_MULTI_REVIEW,CODA® Monitor Cuff Kits,coda-monitor-cuff-kits,M-OCC-L,UNVERIFIED,11,15,https://cdn.sanity.io/images/9b5twpc8/production/71c388e8c7edd0a6942d43c7b13ad7dc713979c4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e20e97c370d1a6432fccec898198499b69295d72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b0b9e5a52490f1ea4e8025723fd10553e3db495b-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/139ac3048ea8f63411c3995d7bec8312adbc700d-654x638.webp | https://cdn.sanity.io/images/9b5twpc8/production/77af594cff1228a330f1446f4910e0f84ec25766-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/412702cf015bfe2121798556d996f29d6aadf157-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/9faead513f11fd9e23d89b8588aef6ae66ab2782-672x601.webp | https://cdn.sanity.io/images/9b5twpc8/production/8b3d13094fd975de14988396c5d1112ed3b7cccc-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d7e85acc0283b08891f74f32eb1625df53a6c43a-672x612.webp,https://cdn.sanity.io/images/9b5twpc8/production/71c388e8c7edd0a6942d43c7b13ad7dc713979c4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/fc876f218405bacbb635c21e30cb0b3b86600e18-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/504f673eb16599e3fde82a7cf28a108222c84424-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e20e97c370d1a6432fccec898198499b69295d72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b0b9e5a52490f1ea4e8025723fd10553e3db495b-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/139ac3048ea8f63411c3995d7bec8312adbc700d-654x638.webp | https://cdn.sanity.io/images/9b5twpc8/production/77af594cff1228a330f1446f4910e0f84ec25766-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/412702cf015bfe2121798556d996f29d6aadf157-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/9faead513f11fd9e23d89b8588aef6ae66ab2782-672x601.webp | https://cdn.sanity.io/images/9b5twpc8/production/8b3d13094fd975de14988396c5d1112ed3b7cccc-960x672.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d7e85acc0283b08891f74f32eb1625df53a6c43a-672x612.webp | https://www.kentscientific.com/wp-content/uploads/2025/09/MSE-CUFFKIT_cuffs_only_labeled-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RAT-CUFFKIT_cuffs_only_labeled-2-600x600.png,https://www.kentscientific.com/products/coda-monitor-cuff-kits/
